6800	1.06576	1.42929	-0.0535931	-2.44476	-0.425071	-0.594236	-0.757708	1.78395	32.5174	33.3671	32.456	33.2539
6900	1.05963	1.41138	0.0917177	-2.53955	-0.460769	-0.581735	-0.711363	1.77354	32.527	33.3583	32.4729	33.2434
7000	1.05357	1.40647	0.0935145	-2.55655	-0.462444	-0.579441	-0.712663	1.76164	32.5285	33.3548	32.4693	33.2421
7100	1.06613	1.43272	-0.041392	-2.46084	-0.417579	-0.581826	-0.756364	1.76265	32.5176	33.3659	32.4582	33.2526
7200	1.06763	1.4351	-0.0413147	-2.46482	-0.414789	-0.578794	-0.75701	1.75748	32.5175	33.3663	32.4574	33.2531
7300	1.06908	1.43742	-0.0411234	-2.46881	-0.412008	-0.575726	-0.757621	1.75223	32.5173	33.3668	32.4568	33.2534
7400	1.07048	1.43969	-0.0408201	-2.4728	-0.409231	-0.57262	-0.758196	1.74692	32.5171	33.3673	32.4562	33.2538
7500	1.07185	1.4419	-0.0404135	-2.47679	-0.406457	-0.569478	-0.758738	1.74154	32.5169	33.3678	32.4556	33.2541
7600	1.07317	1.44406	-0.0399106	-2.4808	-0.403687	-0.566303	-0.75925	1.73609	32.5168	33.3682	32.4551	33.2543
7700	1.06147	1.41957	0.102873	-2.58699	-0.443819	-0.555888	-0.71198	1.71876	32.528	33.356	32.4678	33.2429
7800	1.07183	1.44428	-0.0283528	-2.49295	-0.399271	-0.557069	-0.757259	1.71952	32.5173	33.3662	32.4577	33.2526
7900	1.07363	1.44677	-0.0278352	-2.4961	-0.396188	-0.553763	-0.757654	1.71443	32.5172	33.3667	32.4573	33.2531
8000	1.07509	1.44892	-0.0276592	-2.49992	-0.393385	-0.550644	-0.758257	1.7091	32.5171	33.3672	32.4566	33.2535
8100	1.0765	1.45102	-0.0273679	-2.50374	-0.390585	-0.547489	-0.758822	1.7037	32.5169	33.3676	32.456	33.2538
8200	1.07787	1.45307	-0.0269719	-2.50757	-0.387789	-0.5443	-0.759353	1.69824	32.5167	33.3681	32.4555	33.2541
8300	1.0792	1.45508	-0.0264784	-2.51141	-0.384997	-0.54108	-0.759852	1.69272	32.5166	33.3685	32.455	33.2544
8400	1.06959	1.43168	0.113176	-2.61551	-0.424754	-0.531594	-0.71067	1.67523	32.5275	33.3571	32.4671	33.2436
8500	1.07105	1.44845	-0.0249973	-2.53819	-0.386418	-0.536358	-0.76278	1.6721	32.5184	33.3633	32.4479	33.2544
8600	1.07957	1.45726	-0.0142418	-2.52623	-0.377512	-0.528417	-0.757951	1.67064	32.517	33.3669	32.4573	33.2531
8700	1.08102	1.45928	-0.0140861	-2.52991	-0.374683	-0.525261	-0.758557	1.66525	32.5169	33.3673	32.4566	33.2535
8800	1.08243	1.46126	-0.0138119	-2.5336	-0.371858	-0.52207	-0.75912	1.65978	32.5168	33.3678	32.456	33.2538
8900	1.0838	1.4632	-0.0134311	-2.53729	-0.369037	-0.518846	-0.759647	1.65426	32.5166	33.3682	32.4554	33.2541
9000	1.08512	1.4651	-0.0129516	-2.541	-0.36622	-0.515592	-0.76014	1.64867	32.5164	33.3686	32.4549	33.2544
9100	1.08377	1.44877	0.133104	-2.62902	-0.400062	-0.502597	-0.704176	1.63468	32.526	33.3611	32.4758	33.2423
9200	1.07535	1.44097	0.131181	-2.65093	-0.404184	-0.502081	-0.707146	1.62032	32.5277	33.3561	32.4682	33.2427
9300	1.08537	1.46683	-0.00060684	-2.55541	-0.358757	-0.50285	-0.757962	1.62623	32.5169	33.367	32.4574	33.253
9400	1.08682	1.46877	-0.000454206	-2.55894	-0.355888	-0.499655	-0.758563	1.62079	32.5168	33.3674	32.4567	33.2534
9500	1.08821	1.47065	-0.000200053	-2.5625	-0.353036	-0.496434	-0.75913	1.61527	32.5167	33.3678	32.4561	33.2538
9600	1.08956	1.4725	0.000163032	-2.56608	-0.350188	-0.493182	-0.759657	1.60969	32.5165	33.3682	32.4555	33.2541
9700	1.09086	1.47431	0.000626206	-2.56966	-0.347345	-0.489899	-0.760149	1.60405	32.5164	33.3686	32.455	33.2543
9800	1.09212	1.47608	0.00118283	-2.57326	-0.344508	-0.486588	-0.760608	1.59835	32.5163	33.369	32.4545	33.2546
9900	1.08263	1.45076	0.14143	-2.67833	-0.385244	-0.477448	-0.705489	1.57506	32.5275	33.3567	32.4673	33.2431
10000	1.09078	1.47548	0.0127516	-2.58414	-0.340101	-0.477264	-0.757887	1.58111	32.5169	33.367	32.4573	33.2528
10100	1.09241	1.47754	0.013206	-2.58708	-0.336993	-0.473868	-0.758299	1.57578	32.5168	33.3674	32.4568	33.2533
10200	1.09379	1.47934	0.0134383	-2.59053	-0.334114	-0.470622	-0.758873	1.57021	32.5167	33.3678	32.4562	33.2537
10300	1.09511	1.48112	0.0137823	-2.59398	-0.331239	-0.467345	-0.759403	1.56458	32.5165	33.3682	32.4556	33.254
10400	1.09639	1.48285	0.0142279	-2.59745	-0.32837	-0.464037	-0.759896	1.55889	32.5164	33.3686	32.4551	33.2543
10500	1.09763	1.48455	0.0147681	-2.60093	-0.325508	-0.460701	-0.760352	1.55314	32.5162	33.369	32.4546	33.2545
10600	1.08981	1.46006	0.151944	-2.70456	-0.366015	-0.45249	-0.703521	1.5294	32.5273	33.3573	32.4667	33.2436
10700	1.09346	1.48103	0.0221705	-2.61787	-0.323937	-0.45367	-0.760018	1.5336	32.5176	33.3657	32.4533	33.2529
10800	1.09777	1.48568	0.0268775	-2.61436	-0.318	-0.447927	-0.757774	1.53025	32.5168	33.3674	32.457	33.2532
10900	1.09912	1.48742	0.0270868	-2.6177	-0.315093	-0.444659	-0.758357	1.52464	32.5167	33.3678	32.4563	33.2536
11000	1.10041	1.48913	0.0274109	-2.62104	-0.312192	-0.441358	-0.758893	1.51896	32.5165	33.3682	32.4557	33.2539
11100	1.10166	1.4908	0.0278383	-2.6244	-0.309298	-0.438027	-0.759388	1.51323	32.5164	33.3686	32.4552	33.2542
11200	1.10287	1.49243	0.0283614	-2.62776	-0.30641	-0.434669	-0.759845	1.50743	32.5162	33.3689	32.4547	33.2545
11300	1.09864	1.47069	0.165384	-2.72542	-0.3446	-0.425677	-0.699488	1.48485	32.5266	33.3588	32.4691	33.2439
11400	1.09496	1.46709	0.170328	-2.73617	-0.344941	-0.422251	-0.698663	1.47256	32.5276	33.3562	32.4683	33.2425
11500	1.10286	1.49326	0.0405477	-2.64081	-0.298917	-0.421851	-0.756997	1.48423	32.5168	33.3673	32.4572	33.2531
11600	1.10417	1.49495	0.0407389	-2.64404	-0.295979	-0.418558	-0.757587	1.47859	32.5167	33.3677	32.4564	33.2535
11700	1.10543	1.49659	0.0410422	-2.64727	-0.293052	-0.415236	-0.75813	1.47287	32.5165	33.3681	32.4558	33.2539
